4.7,5.1,4.6,6.9,5.7,5.3,5.7,7.1,6.9,5.6000000000000005,6.800000000000001,8.0,6.7,6.7,7.3999999999999995,7.9,7.1,8.4,9.0,7.6,9.3,7.7,8.7,7.7,9.1
5.5,5.6000000000000005,5.5,7.7,6.9,6.7,7.5,8.4,8.799999999999999,9.5,10.0,8.7,9.0,10.4,12.3,11.0,11.700000000000001,13.700000000000001,14.499999999999998,13.900000000000002,12.8,12.3,13.900000000000002,12.9,14.899999999999999
5.7,6.4,6.1,6.3,8.6,9.2,8.5,10.6,12.1,9.9,12.2,12.9,13.5,13.700000000000001,15.8,15.7,15.8,17.9,17.9,18.2,17.2,18.0,21.2,18.4,21.2
5.3,7.3,7.5,7.7,9.5,10.4,11.1,11.200000000000001,13.8,13.5,15.0,15.5,17.2,18.0,19.3,20.200000000000003,18.9,21.4,21.7,23.0,22.7,22.900000000000002,28.299999999999997,25.3,27.3
6.2,7.8,8.4,8.4,11.700000000000001,11.899999999999999,13.100000000000001,13.700000000000001,15.9,15.8,16.900000000000002,17.299999999999997,20.3,22.5,23.200000000000003,23.3,23.200000000000003,26.700000000000003,26.6,27.0,28.000000000000004,30.4,32.800000000000004,31.5,33.900000000000006
6.2,9.0,8.6,9.700000000000001,11.200000000000001,13.4,14.899999999999999,17.5,17.4,18.3,20.3,22.2,26.0,28.1,28.199999999999996,27.1,27.500000000000004,30.7,33.4,32.1,35.6,35.9,39.1,35.6,39.7
7.3,10.2,8.799999999999999,11.5,13.8,14.899999999999999,17.8,19.6,20.8,20.3,21.8,23.9,28.499999999999996,29.799999999999997,31.7,30.099999999999998,31.6,37.1,37.2,40.1,38.800000000000004,41.0,44.2,42.6,45.6
6.4,9.9,9.8,11.4,14.399999999999999,17.1,18.7,19.6,21.6,22.6,24.7,27.900000000000002,31.2,34.0,36.3,34.699999999999996,36.9,37.9,40.400000000000006,44.4,44.7,45.7,49.9,47.099999999999994,52.0
6.3,10.7,11.600000000000001,12.5,15.8,18.9,21.3,21.9,24.7,24.8,26.700000000000003,31.3,34.9,36.4,37.9,37.2,40.9,44.3,44.5,48.8,49.8,51.0,54.2,53.2,57.699999999999996
7.000000000000001,10.8,12.6,13.3,16.1,21.6,22.8,24.9,28.4,28.4,30.099999999999998,34.300000000000004,36.9,37.8,39.4,40.1,43.8,48.5,49.4,53.5,53.2,56.3,58.699999999999996,58.8,63.5
6.4,11.600000000000001,13.8,14.7,18.099999999999998,23.3,25.900000000000002,27.6,30.3,30.5,31.8,35.6,41.0,40.8,43.4,45.4,49.0,52.800000000000004,55.00000000000001,57.3,56.89999999999999,59.199999999999996,62.7,64.5,65.4
7.000000000000001,11.5,15.4,15.5,20.200000000000003,23.1,26.0,29.9,32.6,33.1,34.4,39.300000000000004,42.8,44.5,46.6,50.3,51.9,57.099999999999994,60.099999999999994,59.8,59.0,63.9,67.60000000000001,68.4,70.1
7.6,11.3,15.6,16.400000000000002,21.099999999999998,25.900000000000002,27.700000000000003,31.3,35.4,36.5,37.6,41.4,44.7,48.0,50.6,54.6,55.00000000000001,61.1,64.2,62.1,63.5,67.4,69.39999999999999,71.0,73.6
7.6,11.5,16.1,18.099999999999998,22.3,26.1,30.4,33.7,36.9,39.6,41.3,44.800000000000004,48.0,50.9,54.6,58.199999999999996,57.3,62.7,66.4,64.7,66.60000000000001,70.39999999999999,73.0,74.6,79.4
7.3,13.200000000000001,16.8,19.0,24.3,27.400000000000002,31.5,36.0,39.900000000000006,40.400000000000006,44.4,46.6,50.6,54.2,58.3,60.699999999999996,61.0,65.60000000000001,70.5,68.2,71.39999999999999,73.8,74.8,77.5,80.0
8.0,12.6,17.9,20.200000000000003,24.4,30.8,34.1,36.3,41.6,42.699999999999996,45.7,49.6,54.1,57.99999999999999,59.4,64.4,64.0,67.5,72.2,71.39999999999999,74.5,77.4,77.9,80.4,82.5
8.4,13.200000000000001,18.4,21.2,27.200000000000003,32.1,36.1,37.0,43.1,47.199999999999996,48.1,52.900000000000006,56.3,61.4,62.7,67.10000000000001,67.4,69.39999999999999,75.5,74.6,77.7,79.10000000000001,79.3,81.39999999999999,85.1
8.5,13.5,19.7,21.5,26.8,33.2,38.9,38.7,45.9,49.7,51.4,55.2,58.599999999999994,63.6,66.8,68.89999999999999,69.6,73.2,77.60000000000001,78.10000000000001,80.30000000000001,80.4,82.0,84.1,86.8
7.6,15.299999999999999,19.7,22.7,29.599999999999998,33.4,40.5,41.199999999999996,47.4,51.5,52.800000000000004,55.800000000000004,60.8,66.4,69.5,71.7,71.0,75.4,80.9,79.9,81.10000000000001,82.5,83.89999999999999,86.1,87.9
8.0,15.8,20.1,22.6,31.1,36.1,40.6,43.1,49.1,54.0,55.900000000000006,58.4,64.1,68.8,71.39999999999999,72.6,73.1,78.2,81.8,82.6,84.6,84.3,86.4,87.5,89.0
8.6,15.8,20.200000000000003,23.1,31.4,38.6,43.6,45.5,51.6,55.800000000000004,57.8,61.4,65.8,70.7,73.9,74.8,75.1,80.2,83.1,84.2,86.4,86.5,87.9,88.7,91.2
8.9,17.1,21.099999999999998,24.8,32.800000000000004,39.4,43.5,46.400000000000006,55.1,57.4,59.599999999999994,64.1,67.80000000000001,72.39999999999999,74.3,76.6,78.5,81.10000000000001,85.0,85.3,87.3,87.9,90.5,89.3,93.0
9.2,17.4,21.4,26.6,32.7,41.699999999999996,46.300000000000004,49.2,56.599999999999994,61.5,61.7,66.3,69.69999999999999,74.5,77.0,79.4,80.5,82.69999999999999,87.0,86.8,88.9,88.9,91.2,91.10000000000001,93.7
9.5,19.2,21.5,28.1,33.6,41.5,47.3,50.0,57.49999999999999,62.8,62.6,67.80000000000001,72.6,75.1,79.3,80.30000000000001,81.8,84.89999999999999,88.4,88.9,89.9,90.7,92.10000000000001,92.5,94.0
